#OG_name	Apoc_proteins.faa	Nvec_proteins.faa	Ahya_proteins.faa
OG_4417	1	3	1
OG_4418	1	1	2
OG_4419	1	1	1
OG_4420	1	0	1
OG_4421	1	2	1
OG_4422	1	1	1
OG_4423	2	1	1
OG_4424	4	1	2
OG_4425	1	1	1
OG_4426	1	5	1
OG_4427	1	0	1
OG_4428	1	0	1
OG_4429	1	1	1
OG_4430	1	5	1
OG_4431	1	2	1
OG_4432	2	1	1
OG_4433	2	1	1
OG_4434	1	0	1
OG_4435	3	2	3
OG_4436	1	1	1
OG_4437	2	1	2
OG_4438	1	1	2
OG_4439	1	0	1
OG_4440	1	1	1
OG_4441	2	2	3
OG_4442	1	2	2
OG_4443	1	1	1
OG_4444	1	1	2
OG_4445	1	0	1
OG_4446	1	1	2
OG_4447	1	6	2
OG_4448	1	0	1
OG_4449	1	2	1
OG_4450	1	0	1
OG_4451	1	0	1
OG_4452	1	2	1
OG_4453	2	1	1
OG_4454	1	7	2
OG_4455	1	1	1
OG_4456	1	1	1
OG_4457	1	1	1
OG_4458	1	1	1
OG_4459	1	1	1
OG_4460	1	3	1
OG_4461	1	4	1
OG_4462	1	2	1
OG_4463	1	6	1
OG_4464	1	1	1
OG_4465	1	3	0
OG_4466	1	0	1
OG_4467	1	4	3
OG_4468	1	7	1
OG_4469	1	1	1
OG_4470	1	2	1
OG_4471	1	1	1
OG_4472	1	1	1
OG_4473	1	1	1
OG_4474	1	1	1
OG_4475	1	2	1
OG_4476	1	1	1
OG_4477	1	1	1
OG_4478	1	0	1
OG_4479	1	1	1
OG_4480	1	1	1
OG_4481	1	2	2
OG_4482	1	0	1
OG_4483	1	1	1
OG_4484	1	1	1
OG_4485	1	1	1
OG_4486	1	1	2
OG_4487	1	2	1
OG_4488	1	1	1
OG_4489	2	1	1
OG_4490	1	3	1
OG_4491	1	1	1
OG_4492	1	0	1
OG_4493	1	0	1
OG_4494	1	1	2
OG_4495	8	2	3
OG_4496	1	0	1
OG_4497	1	2	1
OG_4498	1	1	1
OG_4499	1	1	1
OG_4500	1	1	1
OG_4501	2	3	1
OG_4502	1	1	1
OG_4503	1	1	1
OG_4504	1	1	2
OG_4505	0	1	1
OG_4506	1	1	1
OG_4507	2	3	1
OG_4508	1	3	1
OG_4509	1	2	1
OG_4510	1	4	1
OG_4511	2	1	1
OG_4512	1	3	1
OG_4513	1	1	1
OG_4514	1	1	1
OG_4515	1	4	1
OG_4516	1	1	1
OG_4517	1	1	1
OG_4518	1	4	1
OG_4519	1	1	1
OG_4520	1	0	1
OG_4521	1	1	1
OG_4522	1	1	1
OG_4523	1	1	1
OG_4524	2	3	3
OG_4525	1	1	1
OG_4526	1	1	1
OG_4527	1	3	1
OG_4528	1	1	1
OG_4529	1	1	1
OG_4530	1	1	1
OG_4531	1	1	1
OG_4532	1	1	1
OG_4533	1	2	1
OG_4534	1	2	1
OG_4535	1	1	1
OG_4536	1	0	1
OG_4537	1	1	1
OG_4538	2	1	3
OG_4539	1	1	1
OG_4540	1	1	1
OG_4541	1	2	2
OG_4542	1	1	1
OG_4543	1	3	2
OG_4544	1	1	1
OG_4545	1	1	1
OG_4546	1	1	1
OG_4547	1	0	1
OG_4548	1	2	1
OG_4549	2	5	1
OG_4550	1	1	1
OG_4551	1	1	1
OG_4552	1	3	1
OG_4553	1	1	1
OG_4554	1	0	1
OG_4555	1	0	1
OG_4556	1	3	1
OG_4557	1	1	1
OG_4558	1	1	1
OG_4559	1	1	1
OG_4560	1	0	1
OG_4561	1	1	1
OG_4562	1	1	1
OG_4563	1	1	1
OG_4564	1	1	1
OG_4565	1	1	1
OG_4566	1	1	2
OG_4567	1	1	1
OG_4568	1	3	1
OG_4569	1	2	1
OG_4570	1	1	2
OG_4571	2	1	1
OG_4572	1	1	3
OG_4573	1	2	1
OG_4574	1	1	1
OG_4575	1	3	2
OG_4576	1	1	1
OG_4577	1	1	1
OG_4578	1	1	1
OG_4579	1	2	1
OG_4580	1	2	1
OG_4581	1	1	1
OG_4582	1	0	1
OG_4583	1	3	1
OG_4584	1	1	1
OG_4585	3	9	1
OG_4586	1	1	1
OG_4587	1	0	1
OG_4588	1	1	1
OG_4589	1	1	1
OG_4590	1	1	1
OG_4591	1	2	1
OG_4592	1	2	1
OG_4593	13	7	1
OG_4594	1	2	1
OG_4595	1	1	0
OG_4596	1	1	1
OG_4597	1	1	2
OG_4598	1	2	1
OG_4599	1	2	1
OG_4600	1	2	2
OG_4601	2	1	1
OG_4602	1	1	1
OG_4603	1	2	0
OG_4604	1	6	2
OG_4605	1	1	1
OG_4606	1	2	1
OG_4607	1	1	1
OG_4608	1	1	1
OG_4609	1	4	1
OG_4610	1	1	1
OG_4611	1	1	1
OG_4612	1	1	1
OG_4613	2	2	2
OG_4614	1	1	1
OG_4615	1	1	1
OG_4616	1	3	1
OG_4617	1	0	1
OG_4618	1	1	1
OG_4619	1	2	1
OG_4620	1	0	1
OG_4621	1	1	1
OG_4622	2	2	2
OG_4623	1	0	1
OG_4624	1	1	1
OG_4625	1	5	1
OG_4626	1	0	1
OG_4627	2	1	1
OG_4628	1	5	1
OG_4629	1	1	1
OG_4630	1	2	1
OG_4631	1	3	1
OG_4632	1	1	1
OG_4633	1	1	1
OG_4634	1	2	1
OG_4635	1	1	1
OG_4636	1	1	1
OG_4637	1	3	1
OG_4638	1	1	2
OG_4639	2	2	2
OG_4640	2	3	2
OG_4641	1	1	1
OG_4642	1	1	2
OG_4643	1	1	1
OG_4644	1	1	1
OG_4645	1	2	1
OG_4646	1	3	1
OG_4647	1	1	1
OG_4648	1	1	1
OG_4649	1	1	1
OG_4650	1	1	1
OG_4651	1	1	1
OG_4652	1	1	1
OG_4653	1	2	1
OG_4654	1	1	1
OG_4655	1	1	1
OG_4656	1	1	1
OG_4657	1	1	1
OG_4658	1	1	1
OG_4659	1	1	1
OG_4660	1	2	1
OG_4661	2	1	1
OG_4662	1	1	1
OG_4663	1	1	1
OG_4664	1	1	1
OG_4665	1	0	1
OG_4666	1	1	1
OG_4667	1	1	1
OG_4668	1	1	1
OG_4669	1	1	2
OG_4670	1	1	3
OG_4671	1	2	1
OG_4672	1	1	1
OG_4673	2	1	2
OG_4674	1	1	2
OG_4675	1	1	1
OG_4676	1	1	1
OG_4677	1	1	1
OG_4678	1	1	1
OG_4679	1	0	1
OG_4680	1	1	1
OG_4681	1	0	2
OG_4682	1	0	1
OG_4683	1	1	1
OG_4684	1	3	1
OG_4685	1	4	3
OG_4686	4	0	1
OG_4687	1	1	1
OG_4688	1	1	1
OG_4689	1	1	1
OG_4690	1	1	1
OG_4691	1	0	1
OG_4692	1	4	2
OG_4693	1	1	1
OG_4694	1	1	1
OG_4695	2	4	1
OG_4696	1	4	1
OG_4697	1	1	1
OG_4698	1	1	1
OG_4699	1	1	2
OG_4700	1	0	1
OG_4701	1	2	1
OG_4702	1	3	10
OG_4703	1	1	1
OG_4704	1	1	1
OG_4705	4	13	1
OG_4706	1	2	1
OG_4707	1	0	1
OG_4708	1	1	1
OG_4709	1	1	1
OG_4710	1	1	1
OG_4711	1	5	2
OG_4712	1	1	1
OG_4713	3	4	2
OG_4714	2	1	1
OG_4715	1	1	1
OG_4716	1	1	1
OG_4717	3	1	1
OG_4718	1	1	1
OG_4719	1	1	1
OG_4720	1	1	1
OG_4721	1	3	1
OG_4722	1	1	1
OG_4723	1	1	1
OG_4724	1	1	1
OG_4725	1	1	1
OG_4726	1	0	1
OG_4727	1	1	1
OG_4728	1	1	1
OG_4729	1	4	1
OG_4730	1	1	1
OG_4731	1	2	1
OG_4732	1	1	1
OG_4733	1	0	1
OG_4734	1	1	2
OG_4735	1	1	1
OG_4736	1	1	1
OG_4737	1	1	1
OG_4738	1	0	1
OG_4739	1	0	1
OG_4740	1	1	1
OG_4741	1	1	3
OG_4742	1	2	1
OG_4743	1	1	1
OG_4744	1	1	1
OG_4745	1	1	1
OG_4746	1	1	1
OG_4747	1	7	1
OG_4748	1	2	2
OG_4749	1	1	1
OG_4750	1	2	2
OG_4751	2	3	1
OG_4752	1	1	1
OG_4753	2	1	1
OG_4754	1	0	1
OG_4755	1	1	1
OG_4756	1	1	1
OG_4757	1	1	2
OG_4758	1	1	1
OG_4759	2	2	1
OG_4760	1	0	1
OG_4761	1	9	1
OG_4762	1	1	1
OG_4763	1	1	1
OG_4764	1	1	1
OG_4765	1	1	1
OG_4766	1	1	1
OG_4767	1	1	1
OG_4768	1	1	1
OG_4769	1	1	1
OG_4770	1	1	1
OG_4771	1	1	2
OG_4772	1	1	1
OG_4773	1	1	1
OG_4774	1	1	3
OG_4775	1	2	1
OG_4776	1	2	1
OG_4777	1	1	1
OG_4778	2	1	1
OG_4779	1	1	1
OG_4780	1	3	1
OG_4781	1	1	1
OG_4782	1	1	1
OG_4783	1	1	1
OG_4784	1	1	1
OG_4785	1	1	1
OG_4786	1	3	1
OG_4787	1	2	1
OG_4788	2	5	3
OG_4789	1	0	1
OG_4790	1	1	1
OG_4791	3	1	1
OG_4792	1	0	1
OG_4793	1	0	1
OG_4794	2	1	1
OG_4795	1	3	1
OG_4796	1	1	1
OG_4797	1	1	1
OG_4798	1	1	1
OG_4799	1	2	1
OG_4800	1	2	1
OG_4801	1	1	1
OG_4802	1	1	1
OG_4803	1	1	1
OG_4804	1	1	1
OG_4805	1	1	1
OG_4806	1	2	2
OG_4807	1	1	1
OG_4808	1	1	1
OG_4809	1	1	1
OG_4810	1	0	1
OG_4811	2	1	1
OG_4812	1	1	1
OG_4813	1	5	1
OG_4814	1	2	1
OG_4815	1	1	1
OG_4816	2	1	1
OG_4817	1	0	1
OG_4818	1	2	1
OG_4819	1	2	1
OG_4820	2	2	2
OG_4821	2	2	1
OG_4822	1	1	1
OG_4823	1	1	1
OG_4824	1	1	1
OG_4825	1	1	2
OG_4826	1	1	1
OG_4827	1	1	1
OG_4828	1	1	2
OG_4829	1	1	1
OG_4830	1	2	1
OG_4831	1	0	1
OG_4832	1	1	1
OG_4833	1	3	1
OG_4834	1	1	1
OG_4835	1	1	1
OG_4836	1	0	1
OG_4837	1	1	1
OG_4838	1	0	1
OG_4839	1	1	1
OG_4840	1	1	1
OG_4841	1	7	3
OG_4842	1	1	0
OG_4843	1	1	2
OG_4844	1	1	1
OG_4845	1	1	1
OG_4846	1	1	1
OG_4847	1	1	2
OG_4848	1	1	2
OG_4849	1	1	1
OG_4850	1	1	1
OG_4851	1	4	1
OG_4852	1	4	1
OG_4853	1	1	1
OG_4854	1	2	2
OG_4855	1	1	1
OG_4856	1	0	1
OG_4857	1	0	1
OG_4858	1	0	1
OG_4859	1	1	1
OG_4860	1	0	1
OG_4861	1	0	1
OG_4862	1	0	1
OG_4863	1	0	1
OG_4864	1	1	1
OG_4865	1	1	1
OG_4866	1	0	1
OG_4867	1	1	1
OG_4868	1	1	1
OG_4869	1	1	1
OG_4870	2	1	1
OG_4871	1	2	3
OG_4872	1	1	1
OG_4873	1	1	1
OG_4874	1	1	2
OG_4875	4	3	5
OG_4876	1	1	1
OG_4877	1	1	1
OG_4878	1	1	1
OG_4879	1	3	1
OG_4880	1	0	1
OG_4881	1	1	2
OG_4882	1	0	1
OG_4883	1	3	1
OG_4884	1	1	1
OG_4885	1	3	1
OG_4886	1	0	2
OG_4887	2	0	1
OG_4888	1	0	1
OG_4889	1	1	1
OG_4890	1	1	1
OG_4891	1	1	1
OG_4892	2	1	1
OG_4893	1	0	1
OG_4894	1	1	1
OG_4895	1	1	1
OG_4896	1	1	1
OG_4897	1	3	1
OG_4898	1	7	1
OG_4899	1	1	1
OG_4900	1	2	1
OG_4901	1	7	1
OG_4902	1	1	1
OG_4903	2	2	1
OG_4904	1	2	1
OG_4905	2	4	1
OG_4906	1	1	1
OG_4907	1	1	1
OG_4908	2	1	1
OG_4909	1	1	1
OG_4910	0	1	1
OG_4911	1	1	1
OG_4912	1	1	1
OG_4913	1	1	1
OG_4914	1	4	1
OG_4915	1	0	1
OG_4916	2	1	1
OG_4917	1	1	1
OG_4918	1	6	1
OG_4919	1	2	2
OG_4920	1	4	1
OG_4921	1	1	1
OG_4922	1	1	1
OG_4923	4	3	3
OG_4924	1	3	3
OG_4925	2	0	1
OG_4926	1	1	1
OG_4927	1	3	1
OG_4928	1	3	2
OG_4929	1	0	1
OG_4930	1	1	1
OG_4931	1	1	1
OG_4932	1	2	1
OG_4933	1	0	1
OG_4934	1	1	1
OG_4935	2	3	1
OG_4936	1	1	1
OG_4937	1	1	1
OG_4938	1	1	1
OG_4939	1	1	1
OG_4940	1	1	1
OG_4941	2	1	1
OG_4942	2	0	1
OG_4943	1	0	1
OG_4944	1	1	1
OG_4945	1	2	1
OG_4946	1	1	1
OG_4947	1	2	1
OG_4948	1	1	1
OG_4949	1	1	1
OG_4950	1	2	1
OG_4951	1	1	1
OG_4952	1	1	2
OG_4953	6	1	7
OG_4954	1	0	1
OG_4955	1	1	1
OG_4956	1	3	1
OG_4957	1	1	1
OG_4958	1	1	1
OG_4959	1	1	1
OG_4960	2	1	2
OG_4961	0	1	1
OG_4962	0	1	1
OG_4963	0	1	1
OG_4964	0	2	1
OG_4965	0	1	1
OG_4966	0	2	2
OG_4967	0	1	1
OG_4968	0	2	1
OG_4969	0	1	1
OG_4970	0	1	1
OG_4971	0	1	1
OG_4972	0	1	1
OG_4973	0	1	1
OG_4974	0	1	1
OG_4975	0	1	1
OG_4976	0	2	1
OG_4977	0	1	1
OG_4978	0	1	1
OG_4979	0	1	1
OG_4980	0	1	1
OG_4981	0	1	1
OG_4982	0	1	1
OG_4983	0	1	1
OG_4984	0	1	1
OG_4985	0	1	1
OG_4986	0	1	1
OG_4987	0	1	1
OG_4988	0	1	1
OG_4989	0	3	1
OG_4990	0	2	1
OG_4991	0	2	1
OG_4992	0	1	1
OG_4993	0	1	1
OG_4994	0	1	1
OG_4995	0	1	1
OG_4996	0	1	1
OG_4997	0	1	1
OG_4998	0	1	1
OG_4999	0	1	1
OG_5000	0	1	1
OG_5001	0	1	1
OG_5002	0	1	1
OG_5003	0	2	1
OG_5004	0	1	1
OG_5005	0	1	1
OG_5006	0	2	1
OG_5007	0	2	1
OG_5008	0	1	1
OG_5009	0	2	1
OG_5010	0	2	1
OG_5011	0	1	1
OG_5012	0	1	1
OG_5013	0	1	1
OG_5014	1	3	1
OG_5015	0	1	1
OG_5016	0	1	1
OG_5017	0	2	1
OG_5018	0	1	1
OG_5019	0	1	1
OG_5020	0	1	1
OG_5021	0	1	1
OG_5022	0	1	1
OG_5023	0	1	1
OG_5024	0	1	1
OG_5025	0	1	1
OG_5026	0	1	1
OG_5027	0	1	1
OG_5028	0	1	1
OG_5029	0	1	1
OG_5030	1	1	1
OG_5031	0	1	1
OG_5032	1	2	1
OG_5033	0	1	1
OG_5034	0	1	1
OG_5035	0	1	1
OG_5036	0	1	1
OG_5037	0	2	1
OG_5038	0	1	1
OG_5039	0	3	1
OG_5040	0	1	1
OG_5041	0	1	1
OG_5042	0	1	1
OG_5043	0	1	1
OG_5044	0	1	1
OG_5045	0	1	1
OG_5046	0	1	1
OG_5047	0	1	1
OG_5048	0	1	1
OG_5049	0	1	1
OG_5050	0	1	1
OG_5051	0	1	1
OG_5052	0	2	1
OG_5053	0	2	1
OG_5054	0	1	1
OG_5055	0	1	1
OG_5056	0	1	1
OG_5057	0	1	1
OG_5058	0	1	1
OG_5059	1	2	1
OG_5060	0	2	1
OG_5061	0	1	1
OG_5062	0	1	1
OG_5063	0	1	1
OG_5064	0	1	1
OG_5065	0	1	1
OG_5066	0	1	1
OG_5067	0	4	1
OG_5068	2	1	0
OG_5069	0	1	1
OG_5070	0	1	1
OG_5071	2	0	9
OG_5072	0	1	1
OG_5073	15	0	1
OG_5074	7	0	5
OG_5075	1	3	6
OG_5076	0	1	9
OG_5077	4	0	5
OG_5078	2	1	7
OG_5079	2	1	5
OG_5080	1	1	3
OG_5081	8	18	44
OG_5082	1	0	2
OG_5083	4	0	4
OG_5084	12	2	1
OG_5085	2	1	0
OG_5086	14	4	8
OG_5087	5	0	2
OG_5088	3	0	1
OG_5089	18	8	13
OG_5090	11	6	5
OG_5091	7	0	1
OG_5092	1	0	2
OG_5093	3	0	3
OG_5094	13	17	19
OG_5095	1	1	6
OG_5096	6	1	7
OG_5097	1	1	17
OG_5098	1	2	1
OG_5099	0	1	4
OG_5100	1	0	4
OG_5101	1	0	1
OG_5102	1	0	2
OG_5103	25	0	6
OG_5104	1	0	2
OG_5105	3	5	8
OG_5106	2	1	0
OG_5107	2	4	2
OG_5108	5	0	14
OG_5109	1	0	13
OG_5110	2	0	9
OG_5111	2	0	9
OG_5112	1	1	1
OG_5113	1	0	7
OG_5114	1	0	2
OG_5115	2	0	3
OG_5116	9	1	6
OG_5117	2	5	4
OG_5118	4	0	6
OG_5119	4	8	1
OG_5120	12	27	12
OG_5121	2	0	4
OG_5122	7	1	7
OG_5123	3	21	1
OG_5124	2	0	8
OG_5125	11	3	21
OG_5126	2	0	13
OG_5127	1	0	3
OG_5128	12	0	17
OG_5129	1	0	8
OG_5130	1	0	2
OG_5131	1	0	1
OG_5132	6	5	5
OG_5133	6	1	2
OG_5134	1	0	2
OG_5135	3	1	3
OG_5136	2	1	0
OG_5137	2	0	3
OG_5138	3	1	4
OG_5139	2	0	1
OG_5140	4	0	4
OG_5141	1	3	3
OG_5142	2	1	3
OG_5143	1	0	2
OG_5144	0	1	2
OG_5145	2	4	7
OG_5146	1	2	7
OG_5147	0	1	2
OG_5148	1	0	7
OG_5149	1	0	2
OG_5150	1	0	2
OG_5151	3	5	0
OG_5152	1	3	1
OG_5153	9	0	1
OG_5154	1	4	3
OG_5155	1	0	5
OG_5156	1	0	7
OG_5157	1	1	7
OG_5158	9	7	3
OG_5159	1	2	17
OG_5160	1	2	0
OG_5161	4	0	1
OG_5162	8	1	1
OG_5163	3	1	5
OG_5164	1	0	3
OG_5165	2	0	4
OG_5166	6	2	5
OG_5167	22	11	15
OG_5168	2	0	1
OG_5169	6	0	6
OG_5170	1	1	1
OG_5171	1	0	2
OG_5172	1	3	1
OG_5173	1	2	1
OG_5174	3	0	3
OG_5175	1	3	1
OG_5176	1	4	1
OG_5177	2	3	1
OG_5178	1	2	1
OG_5179	1	1	1
OG_5180	1	2	0
OG_5181	2	2	1
OG_5182	1	4	1
OG_5183	1	1	0
OG_5184	1	9	1
OG_5185	1	3	1
OG_5186	1	3	1
OG_5187	1	2	0
OG_5188	2	1	1
OG_5189	1	2	0
OG_5190	1	2	1
OG_5191	3	4	1
OG_5192	1	2	1
OG_5193	2	5	1
OG_5194	2	3	1
OG_5195	1	3	1
OG_5196	1	2	1
OG_5197	1	3	1
OG_5198	1	4	2
OG_5199	1	2	1
OG_5200	1	1	1
OG_5201	1	2	1
OG_5202	1	2	1
OG_5203	1	5	4
OG_5204	4	2	1
OG_5205	2	3	1
OG_5206	1	2	1
OG_5207	1	6	2
OG_5208	2	0	1
OG_5209	1	3	1
OG_5210	1	2	1
OG_5211	0	2	1
OG_5212	1	2	1
OG_5213	1	2	1
OG_5214	1	2	1
OG_5215	1	2	1
OG_5216	1	4	1
OG_5217	1	1	1
OG_5218	1	3	1
OG_5219	1	5	1
OG_5220	1	2	1
OG_5221	1	4	1
OG_5222	1	2	0
OG_5223	1	1	1
OG_5224	1	3	1
OG_5225	1	2	1
OG_5226	2	3	1
OG_5227	1	4	1
OG_5228	1	4	1
OG_5229	1	2	1
OG_5230	1	2	1
OG_5231	1	2	1
OG_5232	1	2	1
OG_5233	2	2	1
OG_5234	1	2	1
OG_5235	2	6	2
OG_5236	1	10	1
OG_5237	1	1	1
OG_5238	1	2	0
OG_5239	1	1	1
OG_5240	1	11	1
OG_5241	1	1	2
OG_5242	1	1	1
OG_5243	1	1	1
OG_5244	2	2	1
OG_5245	1	1	1
OG_5246	1	1	1
OG_5247	1	1	1
OG_5248	1	1	1
OG_5249	2	1	1
OG_5250	1	1	1
OG_5251	2	2	1
OG_5252	3	2	1
OG_5253	1	1	1
OG_5254	2	4	1
OG_5255	1	3	1
OG_5256	1	1	1
OG_5257	1	1	5
OG_5258	2	2	1
OG_5259	1	1	1
OG_5260	1	1	1
OG_5261	1	1	3
OG_5262	1	5	1
OG_5263	2	2	1
OG_5264	2	1	1
OG_5265	1	1	1
OG_5266	1	1	1
OG_5267	2	2	2
OG_5268	1	1	2
OG_5269	1	1	1
OG_5270	1	1	1
OG_5271	1	0	1
OG_5272	1	1	1
OG_5273	2	2	1
OG_5274	1	1	1
OG_5275	1	1	1
OG_5276	1	2	1
OG_5277	1	2	1
OG_5278	1	1	1
OG_5279	1	1	0
OG_5280	1	1	1
OG_5281	1	1	0
OG_5282	1	1	1
OG_5283	1	1	1
OG_5284	1	8	2
OG_5285	2	1	1
OG_5286	1	1	1
OG_5287	1	1	0
OG_5288	1	1	5
OG_5289	10	15	7
OG_5290	1	0	1
OG_5291	1	1	1
OG_5292	1	1	1
OG_5293	1	1	0
OG_5294	1	1	1
OG_5295	1	1	1
OG_5296	1	3	1
OG_5297	1	1	1
OG_5298	1	1	1
OG_5299	1	2	1
OG_5300	1	1	1
OG_5301	1	1	1
OG_5302	1	1	1
OG_5303	1	1	0
OG_5304	1	1	1
OG_5305	1	1	5
OG_5306	1	1	0
OG_5307	2	1	1
OG_5308	2	1	1
OG_5309	1	1	1
OG_5310	1	1	1
OG_5311	1	0	1
OG_5312	0	1	1
OG_5313	1	0	1
OG_5314	1	1	0
OG_5315	1	2	1
OG_5316	1	1	1
OG_5317	0	2	1
OG_5318	2	3	1
OG_5319	2	2	1
OG_5320	1	1	1
OG_5321	0	2	1
OG_5322	1	1	1
OG_5323	1	4	1
OG_5324	1	2	1
OG_5325	1	1	1
OG_5326	2	2	1
OG_5327	3	2	1
OG_5328	2	2	1
OG_5329	1	3	1
OG_5330	1	2	1
OG_5331	1	1	1
OG_5332	1	1	1
OG_5333	1	1	1
OG_5334	1	1	1
OG_5335	1	1	0
OG_5336	1	1	0
OG_5337	1	1	1
OG_5338	1	0	1
OG_5339	1	0	1
OG_5340	1	4	1
OG_5341	1	3	1
OG_5342	1	1	1
OG_5343	2	1	1
OG_5344	1	1	1
OG_5345	1	1	1
OG_5346	1	0	1
OG_5347	1	1	1
OG_5348	1	2	1
OG_5349	1	1	0
OG_5350	1	0	1
OG_5351	1	1	1
OG_5352	3	1	5
OG_5353	1	2	1
OG_5354	1	1	1
OG_5355	1	1	0
OG_5356	1	1	1
OG_5357	2	0	1
OG_5358	1	3	1
OG_5359	2	8	1
OG_5360	1	1	1
OG_5361	1	1	1
OG_5362	1	1	1
OG_5363	1	1	1
OG_5364	1	1	1
OG_5365	2	2	1
OG_5366	1	1	1
OG_5367	1	1	1
OG_5368	3	1	1
OG_5369	2	1	1
OG_5370	1	3	1
OG_5371	1	1	1
OG_5372	1	1	1
OG_5373	1	1	1
OG_5374	1	1	0
OG_5375	1	1	1
OG_5376	1	2	1
OG_5377	1	1	1
OG_5378	1	2	1
OG_5379	1	1	1
OG_5380	1	1	1
OG_5381	1	1	3
OG_5382	2	1	1
OG_5383	1	1	1
OG_5384	1	1	1
OG_5385	1	1	1
OG_5386	9	5	2
OG_5387	5	2	5
OG_5388	1	0	2
OG_5389	1	0	1
OG_5390	1	1	1
OG_5391	1	1	1
OG_5392	2	1	1
OG_5393	0	1	1
OG_5394	1	1	1
OG_5395	1	2	1
OG_5396	3	3	6
OG_5397	1	0	1
OG_5398	2	4	1
OG_5399	1	0	1
OG_5400	1	1	1
OG_5401	1	1	1
OG_5402	1	0	1
OG_5403	1	0	1
OG_5404	1	1	1
OG_5405	1	1	1
OG_5406	1	3	1
OG_5407	5	1	1
OG_5408	1	1	1
OG_5409	1	1	1
OG_5410	1	1	1
OG_5411	1	1	1
OG_5412	2	1	1
OG_5413	3	1	1
OG_5414	1	1	1
OG_5415	1	1	1
OG_5416	2	1	1
OG_5417	1	1	1
OG_5418	1	2	1
OG_5419	1	1	1
OG_5420	1	1	1
OG_5421	1	1	1
OG_5422	1	1	1
OG_5423	1	1	1
OG_5424	1	1	1
OG_5425	1	1	1
OG_5426	1	1	1
OG_5427	1	1	2
OG_5428	1	1	1
OG_5429	1	1	1
OG_5430	1	1	0
OG_5431	2	1	1
OG_5432	1	1	0
OG_5433	1	0	1
OG_5434	3	5	1
OG_5435	1	1	1
OG_5436	4	1	0
OG_5437	1	1	1
OG_5438	1	1	0
OG_5439	1	1	1
OG_5440	2	1	1
OG_5441	1	3	1
OG_5442	1	0	1
OG_5443	1	0	1
OG_5444	2	0	1
OG_5445	1	1	0
OG_5446	1	1	1
OG_5447	1	1	1
OG_5448	3	1	2
OG_5449	1	1	1
OG_5450	1	1	1
OG_5451	1	2	1
OG_5452	1	0	1
OG_5453	1	6	2
OG_5454	1	1	1
OG_5455	3	2	1
OG_5456	1	1	1
OG_5457	1	1	0
OG_5458	1	1	1
OG_5459	1	1	1
OG_5460	1	2	1
OG_5461	2	2	1
OG_5462	1	0	1
OG_5463	1	2	2
OG_5464	1	3	1
OG_5465	1	1	1
OG_5466	3	1	1
OG_5467	1	1	1
OG_5468	1	1	1
OG_5469	1	2	1
OG_5470	1	1	1
OG_5471	2	3	1
OG_5472	1	1	1
OG_5473	1	1	1
OG_5474	2	1	1
OG_5475	1	0	1
OG_5476	0	1	1
OG_5477	1	1	1
OG_5478	1	1	1
OG_5479	1	1	1
OG_5480	6	6	1
OG_5481	1	1	0
OG_5482	1	1	1
OG_5483	1	2	0
OG_5484	1	2	0
OG_5485	1	3	0
OG_5486	1	2	0
OG_5487	1	3	0
OG_5488	1	2	0
OG_5489	1	4	0
OG_5490	1	2	0
OG_5491	1	3	0
OG_5492	1	2	0
OG_5493	1	2	0
OG_5494	1	2	0
OG_5495	1	2	0
OG_5496	2	3	0
OG_5497	1	2	0
OG_5498	1	3	0
OG_5499	1	2	0
OG_5500	1	2	0
OG_5501	1	2	0
OG_5502	1	2	0
OG_5503	1	2	0
OG_5504	1	2	0
OG_5505	1	3	1
OG_5506	1	2	0
OG_5507	1	2	0
OG_5508	1	2	0
OG_5509	1	2	0
OG_5510	1	2	0
OG_5511	1	3	0
OG_5512	1	4	0
OG_5513	1	3	0
OG_5514	1	8	0
OG_5515	1	3	0
OG_5516	1	2	0
OG_5517	2	2	0
OG_5518	1	2	0
OG_5519	1	8	0
OG_5520	1	3	0
OG_5521	1	5	0
OG_5522	1	2	0
OG_5523	1	2	0
OG_5524	1	2	0
OG_5525	1	5	0
OG_5526	1	2	0
OG_5527	2	1	1
OG_5528	1	3	0
OG_5529	1	3	0
OG_5530	1	3	0
OG_5531	1	2	0
OG_5532	1	2	0
OG_5533	1	3	0
OG_5534	1	5	0
OG_5535	1	2	0
OG_5536	1	4	0
OG_5537	1	2	0
OG_5538	1	2	0
OG_5539	1	2	0
OG_5540	1	3	0
OG_5541	1	2	0
OG_5542	1	3	0
OG_5543	1	1	0
OG_5544	1	1	0
OG_5545	1	1	0
OG_5546	1	1	0
OG_5547	1	1	0
OG_5548	1	1	0
OG_5549	1	1	0
OG_5550	1	1	0
OG_5551	1	1	0
OG_5552	1	1	0
OG_5553	1	1	0
OG_5554	2	1	0
OG_5555	1	1	0
OG_5556	1	1	0
OG_5557	1	1	0
OG_5558	1	1	0
OG_5559	1	1	0
OG_5560	1	1	0
OG_5561	1	1	0
OG_5562	1	1	0
OG_5563	1	1	0
OG_5564	1	1	0
OG_5565	1	1	0
OG_5566	1	1	0
OG_5567	1	1	0
OG_5568	1	1	0
OG_5569	1	1	0
OG_5570	1	1	0
OG_5571	2	0	1
OG_5572	1	1	0
OG_5573	1	1	0
OG_5574	1	1	0
OG_5575	1	1	0
OG_5576	1	1	0
OG_5577	1	1	0
OG_5578	1	1	0
OG_5579	1	1	0
