"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"1491","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3 homolog) (RING-type E3 ubiquitin transferase DZIP3)","Dzip3 Kiaa0675"
"1492","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"1493","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"1494","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"1495","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Small ribosomal subunit protein uS5 (40S ribosomal protein S2)","rps2"
"1496","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Histone H3",""
"1497","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","Myh10"
"1498","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3 homolog) (RING-type E3 ubiquitin transferase DZIP3)","Dzip3 Kiaa0675"
"1499","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3 homolog) (RING-type E3 ubiquitin transferase DZIP3)","Dzip3 Kiaa0675"
"1500","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3 homolog) (RING-type E3 ubiquitin transferase DZIP3)","Dzip3 Kiaa0675"
"1501","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"1502","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RpL3 CG4863"
"1503","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"1504","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RPL3"
"1505","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RPL3"
"1506","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RpL3 CG4863"
"1507","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta)","Eif3b Eif3s9"
"1508","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","Rps9"
"1509","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"1510","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"1511","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"1512","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"1513","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Protein Smaug homolog 1 (Smaug 1) (Sterile alpha motif domain-containing protein 4A)","samd4a smaug1"
"1514","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1515","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1516","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1517","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1518","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10) (Lyt10) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit]","NFKB2 LYT10"
"1519","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1520","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","NFKB1"
"1521","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","AT-rich interactive domain-containing protein 4B (ARID domain-containing protein 4B) (180 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p180) (Histone deacetylase complex subunit SAP180) (Retinoblastoma-binding protein 1-like 1)","Arid4b Rbbp1l1 Sap180"
"1522","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","AT-rich interactive domain-containing protein 4B (ARID domain-containing protein 4B) (180 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p180) (Histone deacetylase complex subunit SAP180) (Retinoblastoma-binding protein 1-like 1)","Arid4b Rbbp1l1 Sap180"
"1523","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (DEAD box protein 3, Y-chromosomal)","DDX3Y"
"1524","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (D1Pas1-related sequence 1) (DEAD box protein 3, Y-chromosomal) (DEAD-box RNA helicase DEAD2) (mDEAD2)","Ddx3y D1Pas1-rs1 Dead2"
"1525","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"1526","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","rpl8 TTpA008p15.1"
"1527","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"1528","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"1529","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)","RPL35A"
"1530","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Amyloid-beta precursor protein (ABPP) (APP) (Alzheimer disease amyloid A4 protein homolog) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta (A4) precursor protein) (Amyloid-beta A4 protein) (Amyloidogenic glycoprotein) (AG) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Gamma-CTF(50)); C31]","App A4 AD1"
"1531","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DNA excision repair protein ERCC-5 homolog (EC 3.1.-.-) (DNA repair protein complementing XP-G cells homolog) (Xeroderma pigmentosum group G-complementing protein homolog)","ercc5 xpg xpgc"
"1532","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Transcriptional regulator Erg","ERG"
"1533","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit) (RNA polymerase II subunit A)","Polr2A RPB1 RpII215 CG1554"
"1534","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)","Fib CG9888"
"1535","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"1536","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"1537","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"1538","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"1539","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"1540","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"1541","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Zinc finger RNA-binding protein (hZFR) (M-phase phosphoprotein homolog)","ZFR"
"1542","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Zinc finger RNA-binding protein","zfr"
"1543","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Zinc finger RNA-binding protein","zfr"
"1544","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Zinc finger RNA-binding protein","zfr"
"1545","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","E3 SUMO-protein ligase PIAS2 (EC 2.3.2.-) (Androgen receptor-interacting protein 3) (ARIP3) (DAB2-interacting protein) (DIP) (E3 SUMO-protein transferase PIAS2) (Msx-interacting-zinc finger protein) (Protein inhibitor of activated STAT x) (Protein inhibitor of activated STAT2)","Pias2 Miz1 Piasx"
"1546","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","KH homology domain-containing protein 4 (Brings lots of money 7) (Pre-mRNA splicing factor protein khdc4)","khdc4 blom7"
"1547","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","KH homology domain-containing protein 4 (Brings lots of money 7) (Pre-mRNA splicing factor protein khdc4)","khdc4 blom7"
"1548","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Ubiquitin-associated protein 2 (UBAP-2) (RNA polymerase II degradation factor UBAP2)","UBAP2 KIAA1491"
"1549","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)","dazap1 prrp"
"1550","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)","dazap1 prrp"
"1551","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)","Dazap1"
"1552","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)","Dazap1"
"1553","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)","dazap1 prrp"
"1554","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)","dazap1 prrp"
"1555","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Paired box protein Pax-3-B (xPax3-B) (Paired-domain transcription factor Pax3-B)","pax3-b pax3 pax3B"
"1556","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","LINE-1 retrotransposable element ORF2 protein (ORF2p) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",""
"1557","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"1558","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"1559","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"1560","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","THAP12 DAP4 P52RIPK PRKRIR THAP0"
"1561","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Large ribosomal subunit protein uL18B (60S ribosomal protein L5-B)","rpl5-b"
"1562","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1563","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1564","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1565","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1566","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1567","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"1568","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"1569","Nvec","GO:0003676","nucleic acid binding",0.00025,154,"Molecular Functions","Uncharacterized protein K02A2.6","K02A2.6"
"1570","Nvec","GO:0004832","valine-tRNA ligase activity",0.00036,2,"Molecular Functions","Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)","Vars1 Vars Vars2"
"1571","Nvec","GO:0004832","valine-tRNA ligase activity",0.00036,2,"Molecular Functions","Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)","VARS1 G7A VARS VARS2"
"1572","Nvec","GO:0051959","dynein light intermediate chain binding",0.00043,7,"Molecular Functions","Dynein axonemal heavy chain 6 (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)","DNAH6 DNAHC6 DNHL1 HL2 KIAA1697"
"1573","Nvec","GO:0051959","dynein light intermediate chain binding",0.00043,7,"Molecular Functions","Dynein axonemal heavy chain 7 (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)","DNAH7 KIAA0944"
"1574","Nvec","GO:0051959","dynein light intermediate chain binding",0.00043,7,"Molecular Functions","Dynein axonemal heavy chain 12 (Axonemal beta dynein heavy chain 12) (Axonemal dynein heavy chain 12-like protein) (Axonemal dynein heavy chain 7-like protein) (Ciliary dynein heavy chain 12)","Dnah12 Dnah12l Dnah7l Dnahc12 Dnahc7l"
"1575","Nvec","GO:0051959","dynein light intermediate chain binding",0.00043,7,"Molecular Functions","Dynein axonemal heavy chain 12 (Axonemal beta dynein heavy chain 12) (Axonemal dynein heavy chain 12-like protein) (Axonemal dynein heavy chain 7-like protein) (Ciliary dynein heavy chain 12) (Dynein axonemal heavy chain 7-like) (Dynein heavy chain domain-containing protein 2)","DNAH12 DHC3 DLP12 DNAH12L DNAH7L DNAHC3 DNHD2 HDHC3 HL19"
