"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"121","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus17817-RA","Molecular Functions","Neurocan core protein (Chondroitin sulfate proteoglycan 3)","NCAN CSPG3"
"122","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus17910-RA","Molecular Functions","Fucolectin-4",""
"123","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus18591-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"124","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus20212-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"125","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus20215-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"126","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus20833-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"127","GO:0030246","carbohydrate binding",272,19,6.24,0.00154,"Ahyacinthus22578-RA","Molecular Functions","Beta-hexosaminidase (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (Chitobiase) (N-acetyl-beta-glucosaminidase)","hex"
"128","GO:1904121","phosphatidylethanolamine transfer activity",3,2,0.07,0.00155,"Ahyacinthus13524-RA","Molecular Functions","Bridge-like lipid transfer protein family member 1","bltp1 si:ch211-233a24.2"
"129","GO:1904121","phosphatidylethanolamine transfer activity",3,2,0.07,0.00155,"Ahyacinthus13526-RA","Molecular Functions","Bridge-like lipid transfer protein family member 1","bltp1 si:ch211-233a24.2"
"130","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus04093-RA","Molecular Functions","Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3)","Gria3 GluA3 Glur3"
"131","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus04475-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"132","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus04476-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"133","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus10720-RA","Molecular Functions","Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2)","TRPC5 TRP5"
"134","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus10738-RA","Molecular Functions","Transient-receptor-potential-like protein (TRP homologous cation channel protein 1)","trp-1 strpc1 ZC21.2/ZC21.1"
"135","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus10741-RA","Molecular Functions","Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2)","TRPC5 TRP5"
"136","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus11993-RA","Molecular Functions","Short transient receptor potential channel 4 (TrpC4) (Capacitative calcium entry channel 1) (CCE1)","TRPC4"
"137","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus15721-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"138","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus18555-RA","Molecular Functions","Polycystin-2 (Curly up) (Cup) (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)","pkd2"
"139","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus18591-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"140","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus18672-RA","Molecular Functions","Polycystin family receptor for egg jelly (PKD and REJ homolog) (Polycystic kidney disease and receptor for egg jelly-related protein)","Pkdrej"
"141","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus20212-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"142","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus20215-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"143","GO:0005262","calcium channel activity",221,14,5.07,0.00161,"Ahyacinthus20833-RA","Molecular Functions","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"144","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus01292-RA","Molecular Functions","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1) (RaKCaR)","Casr Gprc2a Pcar1"
"145","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus04823-RA","Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"146","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus06725-RA","Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"147","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus08175-RA","Molecular Functions","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"148","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus10219-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"149","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus10546-RA","Molecular Functions","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"150","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus12841-RA","Molecular Functions","Tight junction protein 2 (Tight junction protein ZO-2) (Zona occludens protein 2) (Zonula occludens protein 2)","Tjp2 Zo2"
"151","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus14815-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"152","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus16249-RA","Molecular Functions","Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1)","ADGRL1 LPHN1"
"153","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus17206-RA","Molecular Functions","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (O-acetyl GD3 ganglioside synthase) (AGS) (SED1)","Mfge8 Ags"
"154","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus17546-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","PTPRM PTPRL1"
"155","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus17734-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"156","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus17818-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"157","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus17919-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"158","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus20036-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"159","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus20555-RA","Molecular Functions","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"160","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus20770-RA","Molecular Functions","Neuroblast differentiation-associated protein AHNAK (Desmoyokin)","AHNAK PM227"
"161","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus22609-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"162","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus26171-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"163","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus26174-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"164","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus26179-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"165","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus26181-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"166","GO:0050839","cell adhesion molecule binding",372,23,8.54,0.00178,"Ahyacinthus26182-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"167","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activ...",25,4,0.57,0.00235,"Ahyacinthus16327-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"168","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activ...",25,4,0.57,0.00235,"Ahyacinthus16328-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"169","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activ...",25,4,0.57,0.00235,"Ahyacinthus16330-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"170","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activ...",25,4,0.57,0.00235,"Ahyacinthus16331-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"171","GO:0070403","NAD+ binding",26,4,0.6,0.00273,"Ahyacinthus16327-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"172","GO:0070403","NAD+ binding",26,4,0.6,0.00273,"Ahyacinthus16328-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"173","GO:0070403","NAD+ binding",26,4,0.6,0.00273,"Ahyacinthus16330-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"174","GO:0070403","NAD+ binding",26,4,0.6,0.00273,"Ahyacinthus16331-RA","Molecular Functions","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"175","GO:0042301","phosphate ion binding",4,2,0.09,0.00306,"Ahyacinthus17818-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"176","GO:0042301","phosphate ion binding",4,2,0.09,0.00306,"Ahyacinthus17919-RA","Molecular Functions","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"177","GO:0015279","store-operated calcium channel activity",28,4,0.64,0.0036,"Ahyacinthus10720-RA","Molecular Functions","Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2)","TRPC5 TRP5"
"178","GO:0015279","store-operated calcium channel activity",28,4,0.64,0.0036,"Ahyacinthus10738-RA","Molecular Functions","Transient-receptor-potential-like protein (TRP homologous cation channel protein 1)","trp-1 strpc1 ZC21.2/ZC21.1"
"179","GO:0015279","store-operated calcium channel activity",28,4,0.64,0.0036,"Ahyacinthus10741-RA","Molecular Functions","Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2)","TRPC5 TRP5"
"180","GO:0015279","store-operated calcium channel activity",28,4,0.64,0.0036,"Ahyacinthus11993-RA","Molecular Functions","Short transient receptor potential channel 4 (TrpC4) (Capacitative calcium entry channel 1) (CCE1)","TRPC4"
"181","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus01889-RA","Molecular Functions","Transcriptional adapter 2-alpha (Transcriptional adapter 2-like) (ADA2-like protein)","TADA2A TADA2L KL04P"
"182","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus03950-RA","Molecular Functions","Sterile alpha motif domain-containing protein 11 (SAM domain-containing protein 11) (Major retinal SAM domain-containing protein) (Mr-s)","Samd11"
"183","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus10219-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"184","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus11193-RA","Molecular Functions","DNA topoisomerase 2-binding protein 1-A (Cut5 protein) (DNA topoisomerase II-binding protein 1-A) (TopBP1-A) (XtopBP)","topbp1-A cut5"
"185","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus13055-RA","Molecular Functions","Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein lactyltransferas CREBBP) (EC 2.3.1.-) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)","Crebbp Cbp"
"186","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus14681-RA","Molecular Functions","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"187","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus14815-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"188","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus15099-RA","Molecular Functions","PHD finger protein 13 (Survival time-associated PHD finger protein in ovarian cancer 1) (SPOC1)","PHF13"
"189","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus16676-RA","Molecular Functions","DNA replication factor Cdt1 (XCDT1)","cdt1"
"190","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus17138-RA","Molecular Functions","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"191","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus20036-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"192","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus20229-RA","Molecular Functions","Scaffold attachment factor B1 (SAF-B1)","SAFB SAFB1"
"193","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus22609-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"194","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus26171-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"195","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus26174-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"196","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus26179-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"197","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus26181-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"198","GO:0003682","chromatin binding",398,18,9.14,0.00442,"Ahyacinthus26182-RA","Molecular Functions","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"199","GO:0070679","inositol 1,4,5 trisphosphate binding",30,4,0.69,0.00465,"Ahyacinthus10720-RA","Molecular Functions","Short transient receptor potential channel 5 (Rtrp5) (TrpC5) (Capacitative calcium entry channel 2) (CCE2)","TRPC5 TRP5"
"200","GO:0070679","inositol 1,4,5 trisphosphate binding",30,4,0.69,0.00465,"Ahyacinthus10738-RA","Molecular Functions","Transient-receptor-potential-like protein (TRP homologous cation channel protein 1)","trp-1 strpc1 ZC21.2/ZC21.1"
