"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"132","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)","SMCHD1 KIAA0650"
"133","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor 1 (Sp-cGLR1) (Cyclic UMP-AMP synthase cGLR1) (EC 2.7.7.-)","cGLR1 mab21l2 AWC38_SpisGene15409"
"134","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"135","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Muscle M-line assembly protein unc-89 (Inactive serine/threonine-protein kinase unc-89) (Obscurin) (Uncoordinated protein 89)","unc-89 C09D1.1"
"136","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor 3 (Sp-cGLR3) (Cyclic-di-AMP synthase cGLR3) (EC 2.7.7.85)",""
"137","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)","pif1"
"138","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Cyclic GMP-AMP synthase-like receptor (Pd-cGLR) (EC 2.7.7.86)","cGLR pdam_00011560"
"139","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Protein NLRC3","Nlrc3"
"140","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"141","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"142","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Protein NLRC3","Nlrc3"
"143","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Protein NLRC3","Nlrc3"
"144","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)","IRAK4"
"145","Ahya","GO:0005524","ATP binding",0.02034,51,"Molecular Functions","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"146","Ahya","GO:0005136","interleukin-4 receptor binding",0.02295,1,"Molecular Functions","Progesterone-induced-blocking factor 1 (PIBF) (Centrosomal protein of 90 kDa) (CEP90)","PIBF1 C13orf24 PIBF"
"147","Ahya","GO:0097493","structural molecule activity conferring elasticity",0.03466,2,"Molecular Functions","Neuroblast differentiation-associated protein AHNAK (Desmoyokin)","AHNAK PM227"
"148","Ahya","GO:0097493","structural molecule activity conferring elasticity",0.03466,2,"Molecular Functions","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"149","Ahya","GO:0004500","dopamine beta-monooxygenase activity",0.04528,2,"Molecular Functions","DBH-like monooxygenase protein 1 (EC 1.14.17.-) (DBH-related protein) (Monooxygenase X)","Moxd1 Dbhr Mox"
"150","Ahya","GO:0004500","dopamine beta-monooxygenase activity",0.04528,2,"Molecular Functions","DBH-like monooxygenase protein 1 (EC 1.14.17.-) (DBH-related protein) (Monooxygenase X)","Moxd1 Dbhr Mox"
"151","Ahya","GO:0050265","RNA uridylyltransferase activity",0.04538,1,"Molecular Functions","Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","TUT4 KIAA0191 ZCCHC11"
"152","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-beta (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-beta) (EC 2.3.2.-) (Mysterin-B) (Mysterin-beta) (RING finger protein 213-B) (RING finger protein 213-beta)","rnf213b"
"153","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"154","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"155","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"156","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"157","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"158","Ahya","GO:0120323","lipid ubiquitination",8.2e-10,7,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"159","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"160","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"161","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"162","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"163","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"164","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"165","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"166","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"167","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"168","Ahya","GO:0010572","positive regulation of platelet activation",1.6e-09,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"169","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"170","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"171","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"172","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"173","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"174","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"175","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"176","Ahya","GO:0048014","Tie signaling pathway",1.2e-07,8,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"177","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"178","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"179","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Polycystin-2 (Curly up) (Cup) (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)","pkd2"
"180","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"181","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"182","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"183","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"184","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"185","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","SVEP1 C9orf13 CCP22 SELOB"
"186","Ahya","GO:0036303","lymph vessel morphogenesis",1.9e-07,10,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"187","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"188","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"189","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"190","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"191","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"192","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"193","Ahya","GO:0003017","lymph circulation",3.4e-07,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"194","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"195","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-beta (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-beta) (EC 2.3.2.-) (Mysterin-B) (Mysterin-beta) (RING finger protein 213-B) (RING finger protein 213-beta)","rnf213b"
"196","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"197","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"198","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"199","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"200","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"201","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"202","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2)","Loxl2"
"203","Ahya","GO:0002040","sprouting angiogenesis",1.2e-05,10,"Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"204","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"205","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"206","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"207","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"208","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"209","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"210","Ahya","GO:0120193","tight junction organization",0.00034,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"211","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"212","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"213","Ahya","GO:0010467","gene expression",0.00064,65,"Biological Processes","Low-density lipoprotein receptor-related protein 6 (LRP-6)","Lrp6"
